,index,Path,blood,cancer,normal tissue,stroma
2943,7919,tissue_classification/normal/TCGA-CJ-4899_8126_8859_normal_1218.png,0,0,1,0
2944,7240,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 277.png,0,0,1,0
2945,2990,tissue_classification/cancer/TCGA-CZ-4856_7649_11056_cancer_9554.png,0,1,0,0
2946,9156,tissue_classification/normal/TCGA-CJ-4899_10526_8559_normal_1369.png,0,0,1,0
2947,13658,tissue_classification/stroma/TCGA-G6-A8L8_98302_8702_stroma_2185.png,0,0,0,1
2948,9310,tissue_classification/normal/TCGA-CZ-5470_27632_53851_normal_102.png,0,0,1,0
2949,3064,tissue_classification/cancer/TCGA-CZ-4860_33180_25308_cancer_247.png,0,1,0,0
2950,3819,tissue_classification/cancer/TCGA-A3-3324_12010_24425_cancer_9770.png,0,1,0,0
2951,7076,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 113.png,0,0,1,0
2952,11765,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 108.png,0,0,0,1
2953,2690,tissue_classification/cancer/TCGA-CJ-4881_88503_31708_cancer_706.png,0,1,0,0
2954,12982,tissue_classification/stroma/TCGA-BP-4173_58425_5586_stroma_1605.png,0,0,0,1
2955,3657,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 62.png,0,1,0,0
2956,2593,tissue_classification/cancer/TCGA-CJ-4871_31737_49093_cancer_416.png,0,1,0,0
2957,9894,tissue_classification/normal/TCGA-G6-A8L8_95002_8102_normal_4990.png,0,0,1,0
2958,5654,tissue_classification/cancer/TCGA-B0-4690_40482_54381_cancer_4505.png,0,1,0,0
2959,8317,tissue_classification/normal/TCGA-B0-5083_9517_40133_normal_4696.png,0,0,1,0
2960,3065,tissue_classification/cancer/TCGA-CZ-4860_33180_25908_cancer_249.png,0,1,0,0
2961,5511,tissue_classification/cancer/TCGA-B0-4690_37659_71289_cancer_4892.png,0,1,0,0
2962,6086,tissue_classification/cancer/TCGA-B0-4714_48273_50029_cancer_8207.png,0,1,0,0
2963,6020,tissue_classification/cancer/TCGA-B0-4701_17544_32650_cancer_6497.png,0,1,0,0
2964,4306,tissue_classification/cancer/TCGA-A3-3359_16525_39238_cancer_9031.png,0,1,0,0
2965,12826,tissue_classification/stroma/TCGA-B0-5109_46886_35708_stroma_959.png,0,0,0,1
2966,6206,tissue_classification/cancer/TCGA-B0-4718_42360_67061_cancer_2393.png,0,1,0,0
2967,11095,tissue_classification/normal/TCGA-B0-5083_30700_28082_normal_4331.png,0,0,1,0
2968,4276,tissue_classification/cancer/TCGA-A3-3335_34990_7075_cancer_10119.png,0,1,0,0
2969,9674,tissue_classification/normal/TCGA-EU-5907_6855_56697_normal_1647.png,0,0,1,0
2970,11363,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 73.png,0,0,0,1
2971,1702,tissue_classification/cancer/TCGA-A3-A6NL_40236_7877_cancer_6772.png,0,1,0,0
2972,640,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 143.png,0,1,0,0
2973,882,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 55.png,0,1,0,0
2974,2980,tissue_classification/cancer/TCGA-CZ-4856_7349_10456_cancer_9533.png,0,1,0,0
2975,13831,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 335.png,0,0,0,1
2976,11467,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 179.png,0,0,0,1
2977,7021,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 58.png,0,0,1,0
2978,11705,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 47.png,0,0,0,1
2979,5723,tissue_classification/cancer/TCGA-B0-4690_41382_57981_cancer_4574.png,0,1,0,0
2980,11035,tissue_classification/normal/TCGA-B0-5083_29800_26882_normal_4270.png,0,0,1,0
2981,5818,tissue_classification/cancer/TCGA-B0-4690_42882_57981_cancer_4669.png,0,1,0,0
2982,12733,tissue_classification/stroma/TCGA-B0-4813_76140_22004_stroma_505.png,0,0,0,1
2983,10795,tissue_classification/normal/TCGA-B0-5083_12217_35333_normal_4851.png,0,0,1,0
2984,11409,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 119.png,0,0,0,1
2985,10717,tissue_classification/normal/TCGA-B0-5083_10717_40133_normal_4772.png,0,0,1,0
2986,1447,tissue_classification/cancer/TCGA-A3-3358_31795_8550_cancer_9644.png,0,1,0,0
2987,10971,tissue_classification/normal/TCGA-B0-5083_28600_29882_normal_4204.png,0,0,1,0
2988,5348,tissue_classification/cancer/TCGA-AK-3458_44607_18520_cancer_5393.png,0,1,0,0
2989,885,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 58.png,0,1,0,0
2990,6365,tissue_classification/cancer/TCGA-B0-4828_44737_36788_cancer_5920.png,0,1,0,0
2991,12922,tissue_classification/stroma/TCGA-BP-4173_56925_4386_stroma_1545.png,0,0,0,1
2992,3081,tissue_classification/cancer/TCGA-CZ-4860_33480_25908_cancer_265.png,0,1,0,0
2993,10496,tissue_classification/normal/TCGA-B0-4699_23500_65675_normal_3409.png,0,0,1,0
2994,5705,tissue_classification/cancer/TCGA-B0-4690_41082_58281_cancer_4556.png,0,1,0,0
2995,12929,tissue_classification/stroma/TCGA-BP-4173_57225_2886_stroma_1552.png,0,0,0,1
2996,9895,tissue_classification/normal/TCGA-G6-A8L8_95302_5402_normal_4991.png,0,0,1,0
2997,2428,tissue_classification/cancer/TCGA-BP-5200_73237_6400_cancer_7347.png,0,1,0,0
2998,4120,tissue_classification/cancer/TCGA-A3-3326_14081_37398_cancer_5601.png,0,1,0,0
2999,6297,tissue_classification/cancer/TCGA-B0-4814_14067_34902_cancer_8323.png,0,1,0,0
3000,270,tissue_classification/blood/TCGA-CZ-5470_57363_26570_blood_78.png,1,0,0,0
3001,9251,tissue_classification/normal/TCGA-CJ-4899_8726_13659_normal_1272.png,0,0,1,0
3002,8311,tissue_classification/normal/TCGA-B0-5083_9517_38333_normal_4690.png,0,0,1,0
3003,6174,tissue_classification/cancer/TCGA-B0-4718_41460_66161_cancer_2361.png,0,1,0,0
3004,8881,tissue_classification/normal/TCGA-BP-4993_7413_11920_normal_6042.png,0,0,1,0
3005,1383,tissue_classification/cancer/TCGA-A3-3316_73113_6439_cancer_9011.png,0,1,0,0
3006,11875,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 106.png,0,0,0,1
3007,4633,tissue_classification/cancer/TCGA-A3-A6NL_37756_17725_cancer_6893.png,0,1,0,0
3008,8599,tissue_classification/normal/TCGA-B4-5378_50092_6143_normal_2393.png,0,0,1,0
3009,10427,tissue_classification/normal/TCGA-A3-A8OV_65284_16006_normal_5992.png,0,0,1,0
3010,1229,tissue_classification/cancer/TCGA-CZ-4856_7949_9556_cancer_9568.png,0,1,0,0
3011,2648,tissue_classification/cancer/TCGA-CJ-4881_87603_29608_cancer_663.png,0,1,0,0
3012,8207,tissue_classification/normal/TCGA-B0-5083_8017_35033_normal_4585.png,0,0,1,0
3013,2271,tissue_classification/cancer/TCGA-BP-4775_69133_70033_cancer_813.png,0,1,0,0
3014,11385,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 95.png,0,0,0,1
3015,5497,tissue_classification/cancer/TCGA-B0-4690_37059_73089_cancer_4878.png,0,1,0,0
3016,6830,tissue_classification/cancer/TCGA-B0-4847_39658_39057_cancer_3559.png,0,1,0,0
3017,10027,tissue_classification/normal/FIMM6_14_ML1412133.mrxs_NormalTile 9.png,0,0,1,0
3018,2635,tissue_classification/cancer/TCGA-CJ-4881_87303_29308_cancer_650.png,0,1,0,0
3019,11699,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 41.png,0,0,0,1
3020,748,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 251.png,0,1,0,0
3021,2342,tissue_classification/cancer/TCGA-BP-4775_71833_70033_cancer_885.png,0,1,0,0
3022,5759,tissue_classification/cancer/TCGA-B0-4690_41982_57381_cancer_4610.png,0,1,0,0
3023,10094,tissue_classification/normal/TCGA-A3-A8OV_60184_12706_normal_5659.png,0,0,1,0
3024,8434,tissue_classification/normal/TCGA-B0-5812_37054_44504_normal_954.png,0,0,1,0
3025,918,tissue_classification/cancer/FIMM_22243_C.mrxs_TumorTile 10.png,0,1,0,0
3026,7994,tissue_classification/normal/TCGA-CZ-5470_27332_53851_normal_83.png,0,0,1,0
3027,564,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 67.png,0,1,0,0
3028,11440,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 150.png,0,0,0,1
3029,172,tissue_classification/blood/TCGA-BP-4807_56705_54192_blood_7.png,1,0,0,0
3030,8331,tissue_classification/normal/TCGA-B0-5083_9817_38633_normal_4710.png,0,0,1,0
3031,11917,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 148.png,0,0,0,1
3032,4040,tissue_classification/cancer/TCGA-A3-3326_12881_34998_cancer_5521.png,0,1,0,0
3033,13274,tissue_classification/stroma/TCGA-BP-4790_88534_42553_other_3696.png,0,0,0,1
3034,3332,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 174.png,0,1,0,0
3035,6283,tissue_classification/cancer/TCGA-B0-4813_90552_62198_cancer_1280.png,0,1,0,0
3036,9414,tissue_classification/normal/TCGA-CZ-5470_29132_56551_normal_206.png,0,0,1,0
3037,12184,tissue_classification/stroma/TCGA-CJ-4637_17344_16935_stroma_13.png,0,0,0,1
3038,6135,tissue_classification/cancer/TCGA-B0-4718_40260_64961_cancer_2321.png,0,1,0,0
3039,6241,tissue_classification/cancer/TCGA-B0-4718_43560_65861_cancer_2428.png,0,1,0,0
3040,1214,tissue_classification/cancer/TCGA-CZ-4856_7649_8356_cancer_9545.png,0,1,0,0
3041,1599,tissue_classification/cancer/TCGA-A3-A6NL_38136_7877_cancer_6669.png,0,1,0,0
3042,13367,tissue_classification/stroma/TCGA-BP-5200_42625_21582_other_2977.png,0,0,0,1
3043,13693,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 111.png,0,0,0,1
3044,158,tissue_classification/blood/FIMM_22243_C.mrxs_BloodTile 38.png,1,0,0,0
3045,5971,tissue_classification/cancer/TCGA-B0-4701_16344_30550_cancer_6446.png,0,1,0,0
3046,12771,tissue_classification/stroma/TCGA-B0-4852_56167_50591_stroma_675.png,0,0,0,1
3047,6768,tissue_classification/cancer/TCGA-B0-4847_37558_39357_cancer_3497.png,0,1,0,0
3048,1175,tissue_classification/cancer/TCGA-CJ-4907_83564_42847_other_752.png,0,1,0,0
3049,13220,tissue_classification/stroma/TCGA-BP-4781_29619_41911_stroma_870.png,0,0,0,1
3050,1265,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 23.png,0,1,0,0
3051,2785,tissue_classification/cancer/TCGA-CJ-4884_31262_31630_cancer_506.png,0,1,0,0
3052,9718,tissue_classification/normal/TCGA-EU-5907_7755_54297_normal_1692.png,0,0,1,0
3053,3717,tissue_classification/cancer/FIMM6_94_ML1412213.mrxs_TumorTile 32.png,0,1,0,0
3054,3049,tissue_classification/cancer/TCGA-CZ-4860_32880_24108_cancer_229.png,0,1,0,0
3055,5100,tissue_classification/cancer/TCGA-AK-3458_40407_15820_cancer_5146.png,0,1,0,0
3056,6470,tissue_classification/cancer/TCGA-B0-4828_46237_39788_cancer_6025.png,0,1,0,0
3057,6511,tissue_classification/cancer/TCGA-B0-4828_46837_40688_cancer_6066.png,0,1,0,0
3058,6325,tissue_classification/cancer/TCGA-B0-4814_14967_35502_cancer_8352.png,0,1,0,0
3059,8159,tissue_classification/normal/TCGA-B0-5083_23873_7429_normal_4139.png,0,0,1,0
3060,1747,tissue_classification/cancer/TCGA-A3-A6NL_41136_7877_cancer_6816.png,0,1,0,0
3061,3918,tissue_classification/cancer/TCGA-A3-3324_14410_22025_cancer_9874.png,0,1,0,0
3062,1308,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 66.png,0,1,0,0
3063,6312,tissue_classification/cancer/TCGA-B0-4814_14367_36702_cancer_8338.png,0,1,0,0
3064,2967,tissue_classification/cancer/TCGA-CZ-4856_6749_11656_cancer_9499.png,0,1,0,0
3065,2547,tissue_classification/cancer/TCGA-CJ-4871_30537_48493_cancer_370.png,0,1,0,0
3066,3017,tissue_classification/cancer/TCGA-CZ-4860_31980_25308_cancer_196.png,0,1,0,0
3067,6444,tissue_classification/cancer/TCGA-B0-4828_45937_37688_cancer_5999.png,0,1,0,0
3068,5419,tissue_classification/cancer/TCGA-B0-4690_34059_73689_cancer_4791.png,0,1,0,0
3069,4598,tissue_classification/cancer/TCGA-A3-A6NL_36256_17725_cancer_6858.png,0,1,0,0
3070,12938,tissue_classification/stroma/TCGA-BP-4173_57225_5586_stroma_1561.png,0,0,0,1
3071,3264,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 106.png,0,1,0,0
3072,12375,tissue_classification/stroma/TCGA-A3-A8OW_26432_27004_stroma_480.png,0,0,0,1
3073,13764,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 234.png,0,0,0,1
3074,8450,tissue_classification/normal/TCGA-B0-5812_37354_43604_normal_970.png,0,0,1,0
3075,67,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 68.png,1,0,0,0
3076,6264,tissue_classification/cancer/TCGA-B0-4813_89652_61598_cancer_1260.png,0,1,0,0
3077,9318,tissue_classification/normal/TCGA-CZ-5470_27632_56251_normal_110.png,0,0,1,0
3078,8947,tissue_classification/normal/TCGA-CJ-4634_33010_24817_normal_433.png,0,0,1,0
3079,9131,tissue_classification/normal/TCGA-CJ-4634_36610_27517_normal_624.png,0,0,1,0
3080,659,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 162.png,0,1,0,0
3081,6785,tissue_classification/cancer/TCGA-B0-4847_38158_39057_cancer_3514.png,0,1,0,0
3082,2822,tissue_classification/cancer/TCGA-CJ-4884_31862_34930_cancer_543.png,0,1,0,0
3083,11201,tissue_classification/normal/TCGA-B0-5083_32200_31382_normal_4437.png,0,0,1,0
3084,7870,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 195.png,0,0,1,0
3085,9376,tissue_classification/normal/TCGA-CZ-5470_28532_56551_normal_168.png,0,0,1,0
3086,12743,tissue_classification/stroma/TCGA-B0-4813_77040_22004_stroma_517.png,0,0,0,1
3087,1205,tissue_classification/cancer/TCGA-CZ-4856_7349_8956_cancer_9528.png,0,1,0,0
3088,2185,tissue_classification/cancer/TCGA-BP-4351_7810_58069_cancer_2249.png,0,1,0,0
3089,2777,tissue_classification/cancer/TCGA-CJ-4884_30962_33130_cancer_498.png,0,1,0,0
3090,4438,tissue_classification/cancer/TCGA-A3-3359_18925_36238_cancer_9164.png,0,1,0,0
3091,2224,tissue_classification/cancer/TCGA-BP-4351_9310_57169_cancer_2294.png,0,1,0,0
3092,9233,tissue_classification/normal/TCGA-CJ-4899_8426_12459_normal_1249.png,0,0,1,0
3093,8754,tissue_classification/normal/TCGA-BP-4170_16403_30893_normal_781.png,0,0,1,0
3094,9312,tissue_classification/normal/TCGA-CZ-5470_27632_54451_normal_104.png,0,0,1,0
3095,5093,tissue_classification/cancer/TCGA-AK-3458_40107_18820_cancer_5139.png,0,1,0,0
3096,11121,tissue_classification/normal/TCGA-B0-5083_31000_30182_normal_4357.png,0,0,1,0
3097,8916,tissue_classification/normal/TCGA-CJ-4634_32410_25117_normal_402.png,0,0,1,0
3098,10618,tissue_classification/normal/TCGA-B0-4699_26800_64775_normal_3534.png,0,0,1,0
3099,3053,tissue_classification/cancer/TCGA-CZ-4860_32880_25908_cancer_233.png,0,1,0,0
3100,5702,tissue_classification/cancer/TCGA-B0-4690_41082_57381_cancer_4553.png,0,1,0,0
3101,2878,tissue_classification/cancer/TCGA-CJ-4884_33362_32230_cancer_599.png,0,1,0,0
3102,1280,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 38.png,0,1,0,0
3103,98,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 99.png,1,0,0,0
3104,11770,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 113.png,0,0,0,1
3105,13162,tissue_classification/stroma/TCGA-BP-4775_74233_68833_stroma_238.png,0,0,0,1
3106,3823,tissue_classification/cancer/TCGA-A3-3324_12310_21425_cancer_9774.png,0,1,0,0
3107,4141,tissue_classification/cancer/TCGA-A3-3326_14681_32898_cancer_5622.png,0,1,0,0
3108,12756,tissue_classification/stroma/TCGA-B0-4852_55567_51191_stroma_646.png,0,0,0,1
3109,3139,tissue_classification/cancer/TCGA-CZ-5470_58563_27470_cancer_177.png,0,1,0,0
3110,3839,tissue_classification/cancer/TCGA-A3-3324_12610_22025_cancer_9790.png,0,1,0,0
3111,9311,tissue_classification/normal/TCGA-CZ-5470_27632_54151_normal_103.png,0,0,1,0
3112,9222,tissue_classification/normal/TCGA-CJ-4899_8126_13359_normal_1233.png,0,0,1,0
3113,3106,tissue_classification/cancer/TCGA-CZ-5467_44341_30611_cancer_141.png,0,1,0,0
3114,8913,tissue_classification/normal/TCGA-CJ-4634_32110_29017_normal_399.png,0,0,1,0
3115,7724,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 122.png,0,0,1,0
3116,10735,tissue_classification/normal/TCGA-B0-5083_11017_39833_normal_4790.png,0,0,1,0
3117,6948,tissue_classification/cancer/TCGA-B0-4847_74820_53579_cancer_3762.png,0,1,0,0
3118,13613,tissue_classification/stroma/TCGA-G6-A8L8_95302_8402_stroma_2141.png,0,0,0,1
3119,6257,tissue_classification/cancer/TCGA-B0-4718_55993_55867_cancer_2319.png,0,1,0,0
3120,1221,tissue_classification/cancer/TCGA-CZ-4856_7949_7156_cancer_9560.png,0,1,0,0
3121,9110,tissue_classification/normal/TCGA-CJ-4634_36310_26017_normal_603.png,0,0,1,0
3122,1944,tissue_classification/cancer/TCGA-B0-5096_33205_27108_cancer_112.png,0,1,0,0
3123,2348,tissue_classification/cancer/TCGA-BP-4775_72133_69433_cancer_891.png,0,1,0,0
3124,10986,tissue_classification/normal/TCGA-B0-5083_28900_28682_normal_4219.png,0,0,1,0
3125,10057,tissue_classification/normal/FIMM6_94_ML1412213.mrxs_NormalTile 3.png,0,0,1,0
3126,12134,tissue_classification/stroma/TCGA-B0-4696_68390_6441_other_1575.png,0,0,0,1
3127,1548,tissue_classification/cancer/TCGA-A3-A6NL_36936_8177_cancer_6617.png,0,1,0,0
3128,9987,tissue_classification/normal/TCGA-G6-A8L8_98602_6602_normal_5087.png,0,0,1,0
3129,12547,tissue_classification/stroma/TCGA-AK-3431_47959_16165_stroma_113.png,0,0,0,1
3130,5165,tissue_classification/cancer/TCGA-AK-3458_41607_14920_cancer_5211.png,0,1,0,0
3131,3019,tissue_classification/cancer/TCGA-CZ-4860_31980_26208_cancer_198.png,0,1,0,0
3132,11825,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 169.png,0,0,0,1
3133,363,tissue_classification/blood/TCGA-B2-5633_27200_10487_blood_258.png,1,0,0,0
3134,3452,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 51.png,0,1,0,0
3135,1920,tissue_classification/cancer/TCGA-AK-3458_51977_7119_cancer_5088.png,0,1,0,0
3136,6781,tissue_classification/cancer/TCGA-B0-4847_37858_40557_cancer_3510.png,0,1,0,0
3137,7925,tissue_classification/normal/TCGA-CJ-4899_8426_9759_normal_1240.png,0,0,1,0
3138,10348,tissue_classification/normal/TCGA-A3-A8OV_64084_15106_normal_5913.png,0,0,1,0
3139,10935,tissue_classification/normal/TCGA-B0-5083_23873_10129_normal_4148.png,0,0,1,0
3140,13380,tissue_classification/stroma/TCGA-CJ-4634_34510_27817_stroma_268.png,0,0,0,1
3141,9560,tissue_classification/normal/TCGA-CZ-5470_31532_55351_normal_354.png,0,0,1,0
3142,12985,tissue_classification/stroma/TCGA-BP-4173_58725_3186_stroma_1608.png,0,0,0,1
3143,5674,tissue_classification/cancer/TCGA-B0-4690_40782_54681_cancer_4525.png,0,1,0,0
3144,6074,tissue_classification/cancer/TCGA-B0-4701_19644_31750_cancer_6568.png,0,1,0,0
3145,11591,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 23.png,0,0,0,1
3146,8012,tissue_classification/normal/FIMM6_2_ML1412121.mrxs_ImageTile 10.png,0,0,1,0
3147,9294,tissue_classification/normal/TCGA-CJ-4899_9926_10059_normal_1336.png,0,0,1,0
3148,10444,tissue_classification/normal/TCGA-B0-4699_22600_62375_normal_3353.png,0,0,1,0
3149,2577,tissue_classification/cancer/TCGA-CJ-4871_31137_50893_cancer_400.png,0,1,0,0
3150,10483,tissue_classification/normal/TCGA-B0-4699_23200_66275_normal_3396.png,0,0,1,0
3151,10559,tissue_classification/normal/TCGA-B0-4699_25300_62375_normal_3472.png,0,0,1,0
3152,12416,tissue_classification/stroma/TCGA-A3-A8OW_38010_13543_stroma_314.png,0,0,0,1
3153,1274,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 32.png,0,1,0,0
3154,2732,tissue_classification/cancer/TCGA-CJ-4881_89703_29908_cancer_748.png,0,1,0,0
3155,2186,tissue_classification/cancer/TCGA-BP-4351_7810_58369_cancer_2250.png,0,1,0,0
3156,4938,tissue_classification/cancer/TCGA-AK-3436_10967_44964_cancer_8543.png,0,1,0,0
3157,9275,tissue_classification/normal/TCGA-CJ-4899_9326_12759_normal_1307.png,0,0,1,0
3158,11715,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 57.png,0,0,0,1
3159,11289,tissue_classification/normal/TCGA-B0-5083_33700_29882_normal_4526.png,0,0,1,0
3160,2622,tissue_classification/cancer/TCGA-CJ-4871_32637_47893_cancer_445.png,0,1,0,0
3161,12833,tissue_classification/stroma/TCGA-B0-5109_47186_35708_stroma_968.png,0,0,0,1
3162,9018,tissue_classification/normal/TCGA-CJ-4634_34510_25417_normal_508.png,0,0,1,0
3163,7525,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 13.png,0,0,1,0
3164,13027,tissue_classification/stroma/TCGA-BP-4173_59625_5886_stroma_1650.png,0,0,0,1
3165,8734,tissue_classification/normal/TCGA-BP-4170_16103_30593_normal_761.png,0,0,1,0
3166,6260,tissue_classification/cancer/TCGA-B0-4718_79511_46528_cancer_2318.png,0,1,0,0
3167,9335,tissue_classification/normal/TCGA-CZ-5470_27932_55651_normal_127.png,0,0,1,0
3168,11196,tissue_classification/normal/TCGA-B0-5083_32200_29882_normal_4432.png,0,0,1,0
3169,597,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 100.png,0,1,0,0
3170,4085,tissue_classification/cancer/TCGA-A3-3326_13481_37698_cancer_5566.png,0,1,0,0
3171,11889,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 120.png,0,0,0,1
3172,2362,tissue_classification/cancer/TCGA-BP-4775_72733_70033_cancer_905.png,0,1,0,0
3173,9555,tissue_classification/normal/TCGA-CZ-5470_31532_53851_normal_349.png,0,0,1,0
3174,1994,tissue_classification/cancer/TCGA-B0-5711_22638_6427_cancer_3261.png,0,1,0,0
3175,12296,tissue_classification/stroma/TCGA-A3-3317_6513_10296_stroma_2697.png,0,0,0,1
3176,9207,tissue_classification/normal/TCGA-CJ-4899_7826_13059_normal_1213.png,0,0,1,0
3177,12909,tissue_classification/stroma/TCGA-BP-4173_56625_3786_stroma_1531.png,0,0,0,1
